2021-06-25 13:01:00,5211.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:01:59,5217.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:02:59,5222.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:03:59,5222.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:04:59,5221.0,5218.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:05:59,5224.8,5221.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:06:59,5222.8,5222.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:07:59,5223.8,5222.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:08:59,5221.0,5222.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:09:59,5218.6,5222.20,5220.54,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:10:59,5222.0,5221.64,5221.62,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:11:59,5219.4,5220.96,5221.80,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:12:59,5219.8,5220.16,5221.52,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:13:59,5219.6,5219.88,5221.28,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:14:59,5219.6,5220.08,5221.14,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:15:59,5219.0,5219.48,5220.56,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:16:59,5218.4,5219.28,5220.12,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:17:59,5217.4,5218.80,5219.48,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:18:59,5219.2,5218.72,5219.30,0.00,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:19:59,5218.6,5218.52,5219.30,5219.92,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:20:59,5219.8,5218.68,5219.08,5220.35,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:21:59,5216.0,5218.20,5218.74,5220.27,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:22:59,5216.4,5218.00,5218.40,5219.96,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:23:59,5217.4,5217.64,5218.18,5219.73,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:24:59,5219.0,5217.72,5218.12,5219.63,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:25:59,5218.6,5217.48,5218.08,5219.32,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:26:59,5218.4,5217.96,5218.08,5219.10,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:27:59,5220.4,5218.76,5218.38,5218.93,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:28:59,5222.2,5219.72,5218.68,5218.99,0.00,0.00,0.00,0.00,0.00
2021-06-25 13:29:59,5224.4,5220.80,5219.26,5219.28,5219.70,0.00,0.00,0.00,0.00
2021-06-25 13:30:59,5220.2,5221.12,5219.30,5219.19,5220.00,0.00,0.00,0.00,0.00
2021-06-25 13:31:59,5222.2,5221.88,5219.92,5219.33,5220.15,0.00,0.00,0.00,0.00
2021-06-25 13:32:59,5224.2,5222.64,5220.70,5219.55,5220.21,0.00,0.00,0.00,0.00
2021-06-25 13:33:59,5227.6,5223.72,5221.72,5219.95,5220.39,0.00,0.00,0.00,0.00
2021-06-25 13:34:59,5229.0,5224.64,5222.72,5220.42,5220.66,0.00,0.00,0.00,0.00
2021-06-25 13:35:59,5228.4,5226.28,5223.70,5220.89,5220.78,0.00,0.00,0.00,0.00
2021-06-25 13:36:59,5225.6,5226.96,5224.42,5221.25,5220.87,0.00,0.00,0.00,0.00
2021-06-25 13:37:59,5225.6,5227.24,5224.94,5221.66,5220.93,0.00,0.00,0.00,0.00
2021-06-25 13:38:59,5223.4,5226.40,5225.06,5221.87,5221.01,0.00,0.00,0.00,0.00
2021-06-25 13:39:59,5225.6,5225.72,5225.18,5222.22,5221.25,0.00,0.00,0.00,0.00
2021-06-25 13:40:59,5227.8,5225.60,5225.94,5222.62,5221.44,0.00,0.00,0.00,0.00
2021-06-25 13:41:59,5227.2,5225.92,5226.44,5223.18,5221.70,0.00,0.00,0.00,0.00
2021-06-25 13:42:59,5228.6,5226.52,5226.88,5223.79,5221.99,0.00,0.00,0.00,0.00
2021-06-25 13:43:59,5225.4,5226.92,5226.66,5224.19,5222.19,0.00,0.00,0.00,0.00
2021-06-25 13:44:59,5227.0,5227.20,5226.46,5224.59,5222.43,0.00,0.00,0.00,0.00
2021-06-25 13:45:59,5229.0,5227.44,5226.52,5225.11,5222.77,0.00,0.00,0.00,0.00
2021-06-25 13:46:59,5228.8,5227.76,5226.84,5225.63,5223.11,0.00,0.00,0.00,0.00
2021-06-25 13:47:59,5228.6,5227.76,5227.14,5226.04,5223.49,0.00,0.00,0.00,0.00
2021-06-25 13:48:59,5233.2,5229.32,5228.12,5226.59,5223.95,0.00,0.00,0.00,0.00
2021-06-25 13:49:59,5232.2,5230.36,5228.78,5226.98,5224.41,0.00,0.00,0.00,0.00
2021-06-25 13:50:59,5233.0,5231.16,5229.30,5227.62,5224.85,0.00,0.00,0.00,0.00
2021-06-25 13:51:59,5229.8,5231.36,5229.56,5228.00,5225.31,0.00,0.00,0.00,0.00
2021-06-25 13:52:59,5232.0,5232.04,5229.90,5228.39,5225.83,0.00,0.00,0.00,0.00
2021-06-25 13:53:59,5232.4,5231.88,5230.60,5228.63,5226.33,0.00,0.00,0.00,0.00
2021-06-25 13:54:59,5228.4,5231.12,5230.74,5228.60,5226.64,0.00,0.00,0.00,0.00
2021-06-25 13:55:59,5230.0,5230.52,5230.84,5228.68,5227.02,0.00,0.00,0.00,0.00
2021-06-25 13:56:59,5232.0,5230.96,5231.16,5229.00,5227.47,0.00,0.00,0.00,0.00
2021-06-25 13:57:59,5228.6,5230.28,5231.16,5229.15,5227.75,0.00,0.00,0.00,0.00
2021-06-25 13:58:59,5232.0,5230.20,5231.04,5229.58,5228.07,0.00,0.00,0.00,0.00
2021-06-25 13:59:59,5233.2,5231.16,5231.14,5229.96,5228.37,5224.03,0.00,0.00,0.00
2021-06-25 14:00:59,5236.6,5232.48,5231.50,5230.40,5228.91,5224.46,0.00,0.00,0.00
2021-06-25 14:01:59,5232.4,5232.56,5231.76,5230.66,5229.25,5224.70,0.00,0.00,0.00
2021-06-25 14:02:59,5231.6,5233.16,5231.72,5230.81,5229.50,5224.85,0.00,0.00,0.00
2021-06-25 14:03:59,5229.4,5232.64,5231.42,5231.01,5229.56,5224.98,0.00,0.00,0.00
2021-06-25 14:04:59,5228.6,5231.72,5231.44,5231.09,5229.55,5225.10,0.00,0.00,0.00
