2022-01-20 09:31:00,4804.2,4794.36,4794.04,4793.54,4791.89,4785.03,4783.13,4785.12,4797.84
2022-01-20 09:31:00,4804.2,4794.36,4794.04,4793.54,4791.89,4785.03,4783.13,4785.12,4797.84
2022-01-20 09:32:00,4794.4,4795.24,4793.98,4793.74,4792.08,4785.43,4783.17,4785.13,4797.76
2022-01-20 09:32:00,4794.4,4795.24,4793.98,4793.74,4792.08,4785.43,4783.17,4785.13,4797.76
2022-01-20 09:33:00,4797.0,4796.24,4794.24,4794.06,4792.34,4785.82,4783.24,4785.16,4797.68
2022-01-20 09:33:00,4797.0,4796.24,4794.24,4794.06,4792.34,4785.82,4783.24,4785.16,4797.68
2022-01-20 09:34:00,4802.8,4798.24,4795.12,4794.64,4792.82,4786.38,4783.37,4785.21,4797.63
2022-01-20 09:34:00,4802.8,4798.24,4795.12,4794.64,4792.82,4786.38,4783.37,4785.21,4797.63
2022-01-20 09:35:00,4807.6,4801.20,4796.62,4795.47,4793.53,4787.02,4783.60,4785.33,4797.60
2022-01-20 09:35:00,4807.6,4801.20,4796.62,4795.47,4793.53,4787.02,4783.60,4785.33,4797.60
2022-01-20 09:36:00,4808.6,4802.08,4798.22,4796.31,4794.28,4787.64,4783.81,4785.45,4797.58
2022-01-20 09:36:00,4808.0,4801.96,4798.16,4796.28,4794.26,4787.63,4783.80,4785.44,4797.58
2022-01-20 09:37:00,4806.6,4804.40,4799.82,4796.90,4794.89,4788.16,4784.04,4785.56,4797.55
2022-01-20 09:37:00,4806.6,4804.52,4799.88,4796.93,4794.91,4788.17,4784.04,4785.56,4797.55
2022-01-20 09:38:00,4815.0,4808.12,4802.18,4797.99,4795.78,4788.78,4784.36,4785.75,4797.56
2022-01-20 09:38:00,4815.0,4808.00,4802.12,4797.96,4795.76,4788.77,4784.35,4785.75,4797.55
2022-01-20 09:39:00,4821.8,4811.80,4805.02,4799.30,4796.87,4789.48,4784.76,4786.02,4797.59
2022-01-20 09:39:00,4822.0,4811.96,4805.10,4799.34,4796.90,4789.49,4784.77,4786.03,4797.59
2022-01-20 09:40:00,4826.8,4815.64,4808.42,4800.81,4798.10,4790.27,4785.25,4786.33,4797.64
2022-01-20 09:40:00,4826.8,4815.80,4808.50,4800.85,4798.13,4790.29,4785.26,4786.33,4797.64
2022-01-20 09:41:00,4825.6,4819.16,4810.56,4802.30,4799.21,4791.07,4785.76,4786.63,4797.62
2022-01-20 09:41:00,4825.6,4819.20,4810.64,4802.34,4799.24,4791.08,4785.77,4786.64,4797.62
2022-01-20 09:42:00,4824.6,4822.76,4813.58,4803.78,4800.35,4791.82,4786.26,4786.95,4797.58
2022-01-20 09:42:00,4824.6,4822.80,4813.66,4803.82,4800.38,4791.83,4786.27,4786.95,4797.58
2022-01-20 09:43:00,4830.0,4825.80,4816.96,4805.60,4801.69,4792.69,4786.88,4787.31,4797.56
2022-01-20 09:43:00,4830.2,4825.80,4816.90,4805.57,4801.67,4792.68,4786.87,4787.31,4797.56
2022-01-20 09:44:00,4831.8,4827.76,4819.86,4807.49,4803.05,4793.55,4787.48,4787.67,4797.56
2022-01-20 09:44:00,4832.0,4827.84,4819.82,4807.47,4803.03,4793.54,4787.47,4787.66,4797.56
2022-01-20 09:45:00,4835.6,4829.52,4822.66,4809.64,4804.53,4794.51,4788.13,4788.04,4797.58
2022-01-20 09:45:00,4835.6,4829.60,4822.62,4809.62,4804.52,4794.50,4788.12,4788.03,4797.58
